"Name","Location","Type","Namespace","Source","Reference Count","Offcut Ref Count"
"FUN_0005064c","0005064c","Function","Global","Default","0","0"
"FUN_000506a4","000506a4","Function","Global","Default","1","0"
"FUN_000506e0","000506e0","Function","Global","Default","1","0"
"FUN_00050720","00050720","Function","Global","Default","12","0"
"FUN_00050754","00050754","Function","Global","Default","1","0"
"FUN_0005089c","0005089c","Function","Global","Default","0","0"
"FUN_000509c4","000509c4","Function","Global","Default","1","0"
"FUN_00050a54","00050a54","Function","Global","Default","1","0"
"FUN_00050a90","00050a90","Function","Global","Default","1","0"
"FUN_00050b10","00050b10","Function","Global","Default","1","0"
"FUN_00050bb8","00050bb8","Function","Global","Default","1","0"
"FUN_00050bf8","00050bf8","Function","Global","Default","1","0"
"FUN_00050c50","00050c50","Function","Global","Default","0","0"
"FUN_00050c7c","00050c7c","Function","Global","Default","1","0"
"FUN_00050cd4","00050cd4","Function","Global","Default","3","0"
"FUN_00050cf8","00050cf8","Function","Global","Default","1","0"
"FUN_00050d54","00050d54","Function","Global","Default","1","0"
"FUN_00050d7c","00050d7c","Function","Global","Default","2","0"
"FUN_00050ef8","00050ef8","Function","Global","Default","1","0"
"FUN_00050f80","00050f80","Function","Global","Default","1","0"
"FUN_00050fdc","00050fdc","Function","Global","Default","1","0"
"FUN_000510d4","000510d4","Function","Global","Default","1","0"
"strstr","00051150","Function","Global","User Defined","0","0"
"__divdf3","00051160","Function","Global","User Defined","0","0"
"DIVDF3_OBJ_80","000511e0","Instruction Label","Global","Imported","1","0"
"DIVDF3_OBJ_88","000511e8","Instruction Label","Global","Imported","1","0"
"DIVDF3_OBJ_8C","000511ec","Instruction Label","Global","Imported","1","0"
"DIVDF3_OBJ_B0","00051210","Instruction Label","Global","Imported","1","0"
"DIVDF3_OBJ_B4","00051214","Instruction Label","Global","Imported","1","0"
"DIVDF3_OBJ_110","00051270","Instruction Label","Global","Imported","1","0"
"FUN_00051278","00051278","Function","Global","Default","2","0"
"DIVDF3_OBJ_128","00051288","Function","Global","Imported","4","0"
"FUN_000512d0","000512d0","Function","Global","Default","1","0"
"DIVDF3_OBJ_194","000512f4","Instruction Label","Global","Imported","1","0"
"DIVDF3_OBJ_218","00051378","Instruction Label","Global","Imported","1","0"
"DIVDF3_OBJ_24C","000513ac","Function","Global","User Defined","0","0"
"DIVDF3_OBJ_294","000513f4","Instruction Label","Global","Imported","1","0"
"DIVDF3_OBJ_2A0","00051400","Instruction Label","Global","Imported","1","0"
"DIVDF3_OBJ_2B4","00051414","Function","Global","User Defined","0","0"
"_comp_mant","00051440","Function","Global","User Defined","0","0"
"DIVDF3_OBJ_324","00051484","Instruction Label","Global","Imported","1","0"
"DIVDF3_OBJ_328","00051488","Function","Global","User Defined","3","0"
"_add_mant_d","00051490","Function","Global","Imported","0","0"
"ADDMANT_OBJ_50","000514e0","Instruction Label","Global","Imported","1","0"
"ADDMANT_OBJ_70","00051500","Instruction Label","Global","Imported","1","0"
"_dbl_shift","00051540","Function","Global","User Defined","0","0"
"DBSHIFT_OBJ_20","00051560","Function","Global","User Defined","0","0"
"DBSHIFT_OBJ_40","00051580","Instruction Label","Global","Imported","1","0"
"DBSHIFT_OBJ_60","000515a0","Instruction Label","Global","Imported","1","0"
"DBSHIFT_OBJ_6C","000515ac","Instruction Label","Global","Imported","1","0"
"DBSHIFT_OBJ_8C","000515cc","Instruction Label","Global","Imported","1","0"
"DBSHIFT_OBJ_A4","000515e4","Function","Global","Imported","5","0"
"_dbl_shift_us","00051600","Function","Global","User Defined","0","0"
"DBSHIFTU_OBJ_20","00051620","Function","Global","User Defined","0","0"
"DBSHIFTU_OBJ_40","00051640","Instruction Label","Global","Imported","1","0"
"DBSHIFTU_OBJ_60","00051660","Instruction Label","Global","Imported","1","0"
"DBSHIFTU_OBJ_6C","0005166c","Instruction Label","Global","Imported","1","0"
"DBSHIFTU_OBJ_8C","0005168c","Instruction Label","Global","Imported","1","0"
"DBSHIFTU_OBJ_A4","000516a4","Instruction Label","Global","Imported","3","0"
"__fixdfsi","000516c0","Function","Global","Imported","0","0"
"FIXDFSI_OBJ_38","000516f8","Instruction Label","Global","Imported","1","0"
"FIXDFSI_OBJ_68","00051728","Instruction Label","Global","Imported","1","0"
"FIXDFSI_OBJ_C4","00051784","Instruction Label","Global","Imported","2","0"
"FIXDFSI_OBJ_CC","0005178c","Function","Global","User Defined","0","0"
"FIXDFSI_OBJ_D8","00051798","Function","Global","User Defined","3","0"
"__floatsidf","000517c0","Function","Global","Imported","0","0"
"FUN_000517c8","000517c8","Function","Global","Default","3","0"
"FLTSIDF_OBJ_30","000517f0","Instruction Label","Global","Imported","1","0"
"FUN_000517f8","000517f8","Function","Global","Default","1","0"
"FLTSIDF_OBJ_48","00051808","Instruction Label","Global","Imported","1","0"
"FLTSIDF_OBJ_58","00051818","Instruction Label","Global","Imported","1","0"
"FLTSIDF_OBJ_70","00051830","Instruction Label","Global","Imported","1","0"
"FLTSIDF_OBJ_84","00051844","Instruction Label","Global","Imported","1","0"
"FLTSIDF_OBJ_9C","0005185c","Instruction Label","Global","Imported","1","0"
"FLTSIDF_OBJ_B0","00051870","Instruction Label","Global","Imported","1","0"
"FLTSIDF_OBJ_F4","000518b4","Function","Global","User Defined","0","0"
"_mainasu","000518e0","Function","Global","Imported","0","0"
"_err_math","00051950","Function","Global","Imported","0","0"
"FERR_OBJ_34","00051984","Instruction Label","Global","Imported","1","0"
"FERR_OBJ_44","00051994","Instruction Label","Global","Imported","1","0"
"FUN_00051998","00051998","Function","Global","Default","2","0"
"FERR_OBJ_4C","0005199c","Function","Global","User Defined","0","0"
"FERR_OBJ_54","000519a4","Function","Global","User Defined","0","0"
"RotTransPers4","000519c0","Function","Global","User Defined","0","0"
"FUN_000519f0","000519f0","Function","Global","Default","1","0"
"FUN_00051a6c","00051a6c","Function","Global","Default","2","0"
"FUN_00051a88","00051a88","Function","Global","Default","1","0"
"FUN_00051aa0","00051aa0","Function","Global","Default","0","0"
"FUN_00051ba8","00051ba8","Function","Global","Default","1","0"
"FUN_00051bc4","00051bc4","Function","Global","Default","0","0"
"FUN_00051be4","00051be4","Function","Global","Default","1","0"
"FUN_00051d80","00051d80","Function","Global","Default","0","0"
"FUN_00051da8","00051da8","Function","Global","Default","1","0"
"FUN_00051db4","00051db4","Function","Global","Default","1","0"
"FUN_00051dc8","00051dc8","Function","Global","Default","1","0"
"FUN_00051df0","00051df0","Function","Global","Default","0","0"
"FUN_00051ec8","00051ec8","Function","Global","Default","0","0"
"FUN_00051ed4","00051ed4","Function","Global","Default","2","0"
"FUN_00051efc","00051efc","Function","Global","Default","1","0"
"FUN_00051f24","00051f24","Function","Global","Default","1","0"
"FUN_00051f44","00051f44","Function","Global","Default","1","0"
"FUN_00052054","00052054","Function","Global","Default","1","0"
"FUN_00052058","00052058","Function","Global","Default","0","0"
"FUN_0005205c","0005205c","Function","Global","Default","1","0"
"FUN_00052064","00052064","Function","Global","Default","3","0"
"FUN_00052074","00052074","Function","Global","Default","1","0"
"FUN_00052080","00052080","Function","Global","Default","3","0"
"FUN_000520c8","000520c8","Function","Global","Default","0","0"
"FUN_000520cc","000520cc","Function","Global","Default","2","0"
"FUN_000521e8","000521e8","Function","Global","Default","0","0"
"FUN_00052224","00052224","Function","Global","Default","1","0"
"FUN_000522b4","000522b4","Function","Global","Default","1","0"
"FUN_000523bc","000523bc","Function","Global","Default","1","0"
"FUN_0005240c","0005240c","Function","Global","Default","0","0"
"FUN_0005244c","0005244c","Function","Global","Default","4","0"
"FUN_000524b0","000524b0","Function","Global","Default","1","0"
"FUN_0005253c","0005253c","Function","Global","Default","1","0"
"FUN_00052588","00052588","Function","Global","Default","1","0"
"FUN_00052628","00052628","Function","Global","Default","1","0"
"FUN_000526a8","000526a8","Function","Global","Default","1","0"
"FUN_00052778","00052778","Function","Global","Default","1","0"
"FUN_000528a4","000528a4","Function","Global","Default","1","0"
"FUN_00052928","00052928","Function","Global","Default","1","0"
"FUN_00052970","00052970","Function","Global","Default","1","0"
"FUN_000529bc","000529bc","Function","Global","Default","1","0"
"FUN_000529cc","000529cc","Function","Global","Default","2","0"
"FUN_00052a28","00052a28","Function","Global","Default","1","0"
"FUN_00052a64","00052a64","Function","Global","Default","1","0"
"FUN_00052ad8","00052ad8","Function","Global","Default","1","0"
"FUN_00052be0","00052be0","Function","Global","Default","2","0"
"RotMatrix","00052c20","Function","Global","User Defined","0","0"
"FGO_01_OBJ_1C","00052c3c","Instruction Label","Global","Imported","1","0"
"FGO_01_OBJ_44","00052c64","Instruction Label","Global","Imported","1","0"
"FGO_01_OBJ_64","00052c84","Function","Global","User Defined","0","0"
"FGO_01_OBJ_80","00052ca0","Instruction Label","Global","Imported","1","0"
"FGO_01_OBJ_A8","00052cc8","Instruction Label","Global","Imported","1","0"
"FGO_01_OBJ_CC","00052cec","Function","Global","User Defined","0","0"
"FGO_01_OBJ_10C","00052d2c","Instruction Label","Global","Imported","1","0"
"FGO_01_OBJ_134","00052d54","Instruction Label","Global","Imported","1","0"
"FGO_01_OBJ_160","00052d80","Function","Global","User Defined","0","0"
"FUN_00052dc0","00052dc0","Function","Global","Default","1","0"
"FUN_00052de0","00052de0","Function","Global","Default","1","0"
"FUN_00052e24","00052e24","Function","Global","Default","1","0"
"FUN_00052ec8","00052ec8","Function","Global","Default","1","0"
"FUN_00052ee8","00052ee8","Function","Global","Default","1","0"
"FUN_00052f0c","00052f0c","Function","Global","Default","1","0"
"FUN_00052f10","00052f10","Function","Global","Default","1","0"
"FUN_00052f30","00052f30","Function","Global","Default","4","0"
"FUN_00052fb0","00052fb0","Function","Global","Default","1","0"
"FUN_00052fcc","00052fcc","Function","Global","Default","1","0"
"FUN_0005307c","0005307c","Function","Global","Default","1","0"
"FUN_00053218","00053218","Function","Global","Default","3","2"
"FUN_00053258","00053258","Function","Global","Default","1","0"
"FUN_00053288","00053288","Function","Global","Default","1","0"
"FUN_000532f8","000532f8","Function","Global","Default","1","0"
"FUN_0005331c","0005331c","Function","Global","Default","1","0"
"FUN_00053360","00053360","Function","Global","Default","1","0"
"FUN_000533cc","000533cc","Function","Global","Default","1","0"
"FUN_00053430","00053430","Function","Global","Default","1","0"
"FUN_000534b4","000534b4","Function","Global","Default","1","0"
"FUN_0005355c","0005355c","Function","Global","Default","1","0"
"FUN_00053694","00053694","Function","Global","Default","1","0"
"FUN_000537be","000537be","Function","Global","Default","1","0"
"FUN_000537ca","000537ca","Function","Global","Default","1","0"
"FUN_000537ee","000537ee","Function","Global","Default","1","0"
"FUN_000537fe","000537fe","Function","Global","Default","1","0"
"FUN_00053824","00053824","Function","Global","Default","1","1"
"FUN_0005387e","0005387e","Function","Global","Default","1","0"
"FUN_0005389a","0005389a","Function","Global","Default","1","0"
"FUN_000538b2","000538b2","Function","Global","Default","1","0"
"FUN_000538b8","000538b8","Function","Global","Default","1","0"
"FUN_000538d4","000538d4","Function","Global","Default","1","0"
"FUN_00053926","00053926","Function","Global","Default","1","0"
"FUN_0005396a","0005396a","Function","Global","Default","1","0"
"FUN_0005398e","0005398e","Function","Global","Default","1","0"
"FUN_000539a8","000539a8","Function","Global","Default","1","0"
"FUN_00053a20","00053a20","Function","Global","Default","1","1"
"FUN_00053a70","00053a70","Function","Global","Default","1","0"
"FUN_00053ad2","00053ad2","Function","Global","Default","1","0"
"FUN_00053af0","00053af0","Function","Global","Default","1","0"
"FUN_00053b66","00053b66","Function","Global","Default","1","0"
"FUN_00053bdc","00053bdc","Function","Global","Default","1","0"
"FUN_00053c08","00053c08","Function","Global","Default","1","0"
"FUN_00053d40","00053d40","Function","Global","Default","1","0"
"FUN_00053f14","00053f14","Function","Global","Default","1","0"
"FUN_00053fa8","00053fa8","Function","Global","Default","1","0"
"FUN_00053fc4","00053fc4","Function","Global","Default","1","0"
"FUN_00054098","00054098","Function","Global","Default","1","0"
"FUN_00054110","00054110","Function","Global","Default","1","0"
"FUN_00054160","00054160","Function","Global","Default","3","0"
"FUN_000541d4","000541d4","Function","Global","Default","2","0"
"FUN_0005427c","0005427c","Function","Global","Default","1","0"
"FUN_00054474","00054474","Function","Global","Default","1","0"
"FUN_000545a4","000545a4","Function","Global","Default","1","0"
"FUN_00054704","00054704","Function","Global","Default","1","0"
"FUN_000549a0","000549a0","Function","Global","Default","1","0"
"FUN_00054bc4","00054bc4","Function","Global","Default","2","0"
"FUN_00054bd8","00054bd8","Function","Global","Default","3","0"
"FUN_00054be4","00054be4","Function","Global","Default","1","0"
"FUN_000553e8","000553e8","Function","Global","Default","0","0"
"FUN_00055410","00055410","Function","Global","Default","2","0"
"FUN_0005556c","0005556c","Function","Global","Default","2","0"
"FUN_000555e4","000555e4","Function","Global","Default","1","0"
"FUN_00055bb8","00055bb8","Function","Global","Default","11","0"
"FUN_00055c34","00055c34","Function","Global","Default","2","0"
"FUN_00055d40","00055d40","Function","Global","Default","1","0"
"FUN_00055db0","00055db0","Function","Global","Default","1","0"
"FUN_00055df4","00055df4","Function","Global","Default","1","0"
"FUN_00055f74","00055f74","Function","Global","Default","1","0"
"FUN_000560b8","000560b8","Function","Global","Default","2","0"
"FUN_0005615c","0005615c","Function","Global","Default","3","0"
"FUN_00056168","00056168","Function","Global","Default","2","0"
"FUN_00056198","00056198","Function","Global","Default","1","0"
"FUN_00056338","00056338","Function","Global","Default","2","0"
"FUN_00056400","00056400","Function","Global","Default","1","0"
"FUN_00056408","00056408","Function","Global","Default","1","0"
"FUN_00056410","00056410","Function","Global","Default","1","0"
"FUN_000564a4","000564a4","Function","Global","Default","1","0"
"FUN_000564d0","000564d0","Function","Global","Default","1","0"
"FUN_000568cc","000568cc","Function","Global","Default","6","0"
"FUN_000568d0","000568d0","Function","Global","Default","13","0"
"FUN_000568e0","000568e0","Function","Global","Default","2","0"
"FUN_00056910","00056910","Function","Global","Default","1","0"
"FUN_00056940","00056940","Function","Global","Default","2","0"
"FUN_00056a48","00056a48","Function","Global","Default","1","0"
"FUN_00056b84","00056b84","Function","Global","Default","1","0"
"FUN_00056ba4","00056ba4","Function","Global","Default","3","0"
"FUN_00056bd4","00056bd4","Function","Global","Default","3","0"
"FUN_00056c04","00056c04","Function","Global","Default","1","0"
"FUN_00056c38","00056c38","Function","Global","Default","1","0"
"FUN_00056ca8","00056ca8","Function","Global","Default","2","0"
"FUN_00056cdc","00056cdc","Function","Global","Default","1","0"
"FUN_00056d3c","00056d3c","Function","Global","Default","1","0"
"FUN_00056d50","00056d50","Function","Global","Default","1","0"
"FUN_00056df8","00056df8","Function","Global","Default","1","0"
"FUN_00056e68","00056e68","Function","Global","Default","2","0"
"FUN_00056ea8","00056ea8","Function","Global","Default","1","0"
"FUN_00056f00","00056f00","Function","Global","Default","1","0"
"FUN_0005712c","0005712c","Function","Global","Default","1","0"
"FUN_000571a4","000571a4","Function","Global","Default","1","0"
"FUN_00057200","00057200","Function","Global","Default","2","0"
"FUN_0005720c","0005720c","Function","Global","Default","3","0"
"FUN_00057210","00057210","Function","Global","Default","4","0"
"FUN_0005722c","0005722c","Function","Global","Default","2","0"
"FUN_00057284","00057284","Function","Global","Default","1","0"
"FUN_000574b4","000574b4","Function","Global","Default","2","0"
"FUN_00057520","00057520","Function","Global","Default","5","0"
"FUN_00057524","00057524","Function","Global","Default","1","0"
"FUN_00057528","00057528","Function","Global","Default","4","0"
"FUN_000576a0","000576a0","Function","Global","Default","1","0"
"FUN_000577a4","000577a4","Function","Global","Default","3","0"
"FUN_000577b0","000577b0","Function","Global","Default","1","0"
"FUN_00057958","00057958","Function","Global","Default","3","0"
"FUN_0005795c","0005795c","Function","Global","Default","4","0"
"FUN_00057a0c","00057a0c","Function","Global","Default","3","0"
"FUN_00057a18","00057a18","Function","Global","Default","1","0"
"FUN_00057bbc","00057bbc","Function","Global","Default","4","0"
"FUN_00057bc0","00057bc0","Function","Global","Default","3","0"
"FUN_00057bd4","00057bd4","Function","Global","Default","1","0"
